SURVYEAR	LFSSTAT	PROV	SEX	TENURE	UNION	HRLYEARN	HOURS	EDUC	AGE	ANNUAL_WAGE
2000	Employed,	QC	Male	240	No	6.95	39	HS Dropout	45-59	14094.6
2000	Employed,	ON	Male	240	NA	NA	36	HS Dropout	60+	NA
2000	Employed,	QC	Male	52	Yes	20.67	40	Some PS	30-44	42993.6
2000	Employed,	QC	Male	45	Yes	15	40	HS Dropout	45-59	31200
2000	Employed,	ON	Male	81	NA	NA	25	Some PS	30-44	NA
2000	Employed,	QC	Male	39	No	11	45	Some PS	30-44	25740
2000	Employed,	QC	Male	18	No	12	40	Some PS	30-44	24960
2000	Employed,	QC	Female	141	No	37.33	37.5	Ba or More	30-44	72793.5
2000	Employed,	ON	Female	48	No	5.77	40	HS Grad	15-29	12001.6
2000	Employed,	QC	Female	6	No	7	10	Some PS	15-29	3640
2000	Employed,	QC	Male	39	Yes	7.49	40	HS Dropout	30-44	15579.2
2000	Employed,	ON	Female	115	Yes	11.79	35	Some PS	30-44	21457.8
2000	Employed,	QC	Male	1	No	7	15	HS Dropout	15-29	5460
2000	Unemployed	ON	Male	NA	NA	NA	NA	Ba or More	30-44	NA
2000	Employed,	BC	Male	240	NA	NA	40	HS Dropout	45-59	NA
2000	Employed,	AB	Male	212	Yes	23	42	HS Grad	30-44	50232
2000	Employed,	BC	Male	37	Yes	13.65	40	Ba or More	30-44	28392
2000	Employed,	QC	Male	121	No	37.14	35	Ba or More	45-59	67594.8
2000	Employed,	QC	Female	226	Yes	15	35	HS Grad	45-59	27300
2000	Employed,	AB	Male	19	NA	NA	40	Ba or More	45-59	NA
2000	Employed,	BC	Female	65	No	8.97	30	Some PS	45-59	13993.2
2000	Employed,	ON	Female	240	NA	NA	15	HS Grad	45-59	NA
2000	Employed,	AB	Female	135	NA	NA	30	HS Grad	45-59	NA
2000	Employed,	ON	Female	227	NA	NA	50	HS Grad	45-59	NA
2000	Unemployed	QC	Male	NA	NA	NA	NA	Some PS	45-59	NA
2000	Employed,	ON	Male	191	No	36	44	HS Grad	45-59	82368
2000	Employed,	QC	Male	37	No	10	40	Some PS	15-29	20800
2000	Employed,	ON	Male	11	No	15.38	37.5	Ba or More	15-29	29991
2000	Employed,	AB	Male	11	Yes	11	40	Some PS	15-29	22880
2000	Employed,	ON	Female	5	No	7	8	HS Grad	30-44	2912
2000	Employed,	BC	Female	39	No	19	34	Some PS	45-59	33592
2000	Employed,	QC	Female	79	Yes	14	5	HS Dropout	30-44	3640
2000	Employed,	ON	Female	115	No	11.18	40	Some PS	30-44	23254.4
2000	Employed,	AB	Female	22	NA	NA	4	Some PS	30-44	NA
2000	Employed,	ON	Female	25	No	11.25	40	Some PS	30-44	23400
2000	Employed,	ON	Female	7	No	6.85	16	HS Dropout	15-29	5699.2
2000	Employed,	ON	Female	29	No	14	37.5	Some PS	45-59	27300
2000	Employed,	QC	Female	17	No	7	40	HS Grad	45-59	14560
2000	Employed,	AB	Female	43	No	6.35	40	Some PS	15-29	13208
2000	Employed,	ON	Male	8	No	32.31	37.5	Ba or More	15-29	63004.5
2000	Unemployed	ON	Male	NA	NA	NA	NA	HS Dropout	45-59	NA
2000	Employed,	ON	Male	29	No	8	24	Some PS	15-29	9984
2000	Employed,	AB	Female	59	No	12.4	40	HS Grad	15-29	25792
2000	Employed,	AB	Male	60	No	15.87	40	Some PS	30-44	33009.6
2000	Employed,	ON	Male	75	No	14.42	40	Ba or More	30-44	29993.6
2000	Employed,	QC	Male	83	No	14.32	60	HS Dropout	45-59	44678.4
2000	Employed,	ON	Male	8	No	31.25	40	Ba or More	30-44	65000
2000	Employed,	BC	Male	199	Yes	27	42	HS Grad	45-59	58968
2000	Employed,	QC	Male	67	No	8.5	40	HS Dropout	30-44	17680
2000	Employed,	ON	Male	62	No	7	30	Some PS	15-29	10920
2000	Employed,	AB	Male	100	NA	NA	40	HS Dropout	45-59	NA
2000	Employed,	ON	Female	21	No	7	12	HS Dropout	15-29	4368
2000	Employed,	ON	Male	225	Yes	18	40	Some PS	30-44	37440
2000	Employed,	BC	Female	9	Yes	25	40	Some PS	30-44	52000
2000	Employed,	ON	Male	116	Yes	17.79	40	Ba or More	45-59	37003.2
2000	Employed,	ON	Female	49	Yes	10.48	40	Some PS	15-29	21798.4
2000	Employed,	QC	Male	240	No	13.11	44	Some PS	30-44	29995.68
2000	Employed,	QC	Female	58	NA	NA	40	Some PS	15-29	NA
2000	Employed,	QC	Male	7	Yes	11.3	40	HS Dropout	45-59	23504
2000	Employed,	ON	Female	4	No	7	12	HS Dropout	15-29	4368
2000	Employed,	QC	Female	48	No	8	35	Some PS	45-59	14560
2000	Employed,	ON	Female	70	No	14.66	31	Some PS	45-59	23631.92
2000	Employed,	BC	Female	23	No	24.04	40	Ba or More	45-59	50003.2
2000	Unemployed	ON	Male	NA	NA	NA	NA	Ba or More	45-59	NA
2000	Employed,	ON	Male	137	No	16.85	50	HS Grad	45-59	43810
2000	Employed,	ON	Male	126	Yes	18.68	35	Some PS	30-44	33997.6
2000	Employed,	ON	Male	240	Yes	27.35	44	Some PS	30-44	62576.8
2000	Employed,	AB	Female	240	No	32.5	40	Some PS	45-59	67600
2000	Employed,	AB	Male	7	No	5.66	55	Ba or More	30-44	16187.6
2000	Employed,	ON	Male	19	No	21.63	40	Ba or More	30-44	44990.4
2000	Employed,	QC	Female	3	No	7	18	HS Dropout	30-44	6552
2000	Employed,	ON	Male	85	NA	NA	40	HS Grad	45-59	NA
2000	Unemployed	AB	Male	NA	NA	NA	NA	HS Grad	15-29	NA
2000	Employed,	QC	Male	140	No	12	44	Some PS	45-59	27456
2000	Employed,	QC	Female	240	No	24.04	35	Some PS	60+	43752.8
2000	Employed,	AB	Female	83	No	18.97	37.5	Ba or More	15-29	36991.5
2000	Employed,	ON	Male	39	NA	NA	30	HS Grad	45-59	NA
2000	Employed,	QC	Male	22	No	10	50	HS Dropout	15-29	26000
2000	Employed,	QC	Male	71	No	14.48	40	Some PS	30-44	30118.4
2000	Unemployed	QC	Male	NA	NA	NA	NA	HS Dropout	45-59	NA
2000	Employed,	ON	Female	57	No	8.5	37.5	HS Dropout	30-44	16575
2000	Employed,	BC	Female	63	No	16.85	25	Some PS	30-44	21905
2000	Unemployed	QC	Female	NA	NA	NA	NA	HS Grad	15-29	NA
2000	Employed,	ON	Female	119	NA	NA	70	HS Dropout	45-59	NA
2000	Employed,	ON	Male	26	NA	NA	65	HS Grad	45-59	NA
2000	Employed,	QC	Male	2	NA	NA	90	HS Dropout	30-44	NA
2000	Employed,	ON	Female	188	Yes	17.12	40	Some PS	45-59	35609.6
2000	Employed,	ON	Male	3	No	8	24	HS Dropout	15-29	9984
2000	Employed,	QC	Male	14	No	17.5	40	Some PS	30-44	36400
2000	Unemployed	BC	Male	NA	NA	NA	NA	HS Dropout	15-29	NA
2000	Employed,	QC	Male	74	Yes	16.12	40	HS Dropout	45-59	33529.6
2000	Employed,	ON	Female	173	No	29.67	35	HS Grad	30-44	53999.4
2000	Employed,	AB	Male	10	No	12.92	50	Ba or More	45-59	33592
2000	Employed,	ON	Female	66	No	10.62	37.5	Some PS	15-29	20709
2000	Employed,	ON	Male	6	No	6.5	8	HS Dropout	15-29	2704
2000	Employed,	ON	Female	58	No	5.71	50	Ba or More	30-44	14846
2000	Employed,	ON	Male	31	No	11	37.5	HS Dropout	15-29	21450
2000	Employed,	BC	Female	12	No	23.5	15	Some PS	45-59	18330
2000	Employed,	QC	Female	11	Yes	7.45	40	HS Dropout	30-44	15496
2000	Employed,	BC	Male	129	No	13	32	HS Grad	30-44	21632
2000	Employed,	QC	Female	154	Yes	23	35	Some PS	30-44	41860
2000	Employed,	ON	Male	98	No	20	40	Some PS	30-44	41600
2000	Employed,	BC	Male	83	Yes	25	36	Some PS	30-44	46800
2000	Employed,	ON	Female	159	Yes	18	40	Some PS	30-44	37440
2000	Employed,	ON	Female	240	Yes	28.57	35	Ba or More	60+	51997.4
2000	Employed,	ON	Female	144	No	11.5	40	HS Grad	30-44	23920
2000	Employed,	ON	Female	183	NA	NA	40	Ba or More	30-44	NA
2000	Employed,	QC	Female	1	No	8	15	HS Grad	30-44	6240
2000	Employed,	ON	Female	240	Yes	18.12	40	HS Dropout	30-44	37689.6
2000	Employed,	ON	Male	53	No	21	37.5	Some PS	45-59	40950
2000	Employed,	BC	Male	159	Yes	25	36	Some PS	45-59	46800
2000	Employed,	QC	Female	240	Yes	13.25	38	HS Grad	45-59	26182
2000	Employed,	ON	Female	17	No	6.85	15	Some PS	15-29	5343
2000	Employed,	QC	Female	107	Yes	21.86	30	Ba or More	15-29	34101.6
2000	Employed,	AB	Female	10	Yes	16.75	35	Some PS	30-44	30485
2000	Employed,	BC	Male	73	No	17.5	18	Ba or More	45-59	16380
2000	Employed,	ON	Male	19	No	10	40	HS Dropout	15-29	20800
2000	Employed,	ON	Male	15	No	26.44	40	Ba or More	15-29	54995.2
2000	Employed,	ON	Male	46	No	10	40	Some PS	15-29	20800
2000	Employed,	ON	Female	63	Yes	28	40	Some PS	30-44	58240
2000	Employed,	ON	Male	83	No	10.91	55	Some PS	45-59	31202.6
2000	Employed,	ON	Male	191	NA	NA	50	HS Grad	60+	NA
2000	Unemployed	QC	Male	NA	NA	NA	NA	Some PS	30-44	NA
2000	Employed,	ON	Male	10	No	7.25	30	Some PS	15-29	11310
2000	Employed,	AB	Female	140	Yes	22	40	Some PS	45-59	45760
2000	Employed,	QC	Male	138	No	45.67	40	Ba or More	15-29	94993.6
2000	Employed,	ON	Female	8	No	7	7	HS Dropout	15-29	2548
2000	Employed,	QC	Female	3	No	10	35	Some PS	15-29	18200
2000	Employed,	ON	Male	4	No	6.85	1	HS Dropout	15-29	356.2
2000	Employed,	BC	Female	142	NA	NA	30	Ba or More	30-44	NA
2000	Employed,	BC	Female	57	No	12	40	Some PS	60+	24960
2000	Employed,	QC	Female	39	No	8.3	84	Some PS	45-59	36254.4
2000	Employed,	AB	Female	74	Yes	10	38.8	Ba or More	15-29	20176
2000	Employed,	BC	Male	41	No	21.63	40	Ba or More	45-59	44990.4
2000	Employed,	BC	Female	55	Yes	17.22	27.5	Some PS	30-44	24624.6
2000	Employed,	ON	Female	240	No	9	40	Some PS	45-59	18720
2000	Employed,	ON	Female	17	No	15	40	Ba or More	30-44	31200
2000	Employed,	ON	Female	43	No	20	10	Ba or More	15-29	10400
2000	Unemployed	BC	Male	NA	NA	NA	NA	HS Dropout	15-29	NA
2000	Employed,	QC	Male	192	Yes	10.1	41	HS Dropout	30-44	21533.2
2000	Employed,	ON	Female	6	NA	NA	60	Some PS	45-59	NA
2000	Employed,	ON	Male	143	Yes	20	40	Some PS	30-44	41600
2000	Employed,	QC	Female	31	No	10.79	16	Some PS	15-29	8977.28
2000	Unemployed	ON	Male	NA	NA	NA	NA	HS Dropout	15-29	NA
2000	Employed,	ON	Female	7	Yes	13.51	37	Some PS	30-44	25993.24
2000	Employed,	QC	Female	63	NA	NA	99	HS Grad	30-44	NA
2000	Employed,	ON	Male	63	Yes	30.49	41	Ba or More	30-44	65004.68
2000	Employed,	ON	Female	43	Yes	21.31	37	Ba or More	30-44	41000.44
2000	Employed,	ON	Male	240	NA	NA	45	HS Grad	45-59	NA
2000	Employed,	ON	Female	204	NA	NA	40	HS Grad	30-44	NA
2000	Employed,	ON	Male	240	Yes	25	40	HS Dropout	45-59	52000
2000	Employed,	ON	Female	37	NA	NA	20	Some PS	30-44	NA
2000	Employed,	QC	Male	13	NA	NA	80	HS Grad	30-44	NA
2000	Employed,	BC	Female	118	NA	NA	30	Ba or More	60+	NA
2000	Employed,	BC	Male	240	NA	NA	20	Some PS	45-59	NA
2000	Employed,	ON	Male	183	Yes	17.31	40	HS Dropout	30-44	36004.8
2000	Employed,	QC	Male	39	NA	NA	50	Some PS	30-44	NA
2000	Employed,	BC	Female	17	No	15	20	HS Dropout	30-44	15600
2000	Employed,	ON	Female	9	No	6.85	16.5	HS Dropout	45-59	5877.3
2000	Employed,	QC	Female	111	No	12.02	24	HS Dropout	30-44	15000.96
2000	Employed,	ON	Male	169	No	18	50	HS Dropout	45-59	46800
2000	Employed,	ON	Female	39	No	26.96	40	Ba or More	30-44	56076.8
2000	Employed,	ON	Male	20	No	23.08	40	Ba or More	45-59	48006.4
2000	Employed,	QC	Male	124	NA	NA	40	HS Dropout	45-59	NA
2000	Employed,	ON	Female	6	Yes	10.83	30	Ba or More	15-29	16894.8
2000	Employed,	QC	Female	240	No	24.73	35	Ba or More	45-59	45008.6
2000	Employed,	ON	Male	23	No	12	20	Some PS	30-44	12480
2000	Employed,	ON	Female	129	No	8	38	HS Dropout	60+	15808
2000	Employed,	BC	Female	7	No	12.5	40	Some PS	45-59	26000
2000	Employed,	QC	Male	75	No	20.28	40	HS Grad	30-44	42182.4
2000	Employed,	QC	Female	14	No	7	15	Some PS	15-29	5460
2000	Employed,	ON	Male	95	Yes	28.72	37.5	Some PS	30-44	56004
2000	Employed,	ON	Male	35	No	20.38	84	HS Dropout	30-44	89019.84
2000	Employed,	ON	Male	13	No	8	8	Some PS	60+	3328
2000	Employed,	BC	Male	48	Yes	20.57	40	HS Grad	15-29	42785.6
2000	Unemployed	QC	Male	NA	NA	NA	NA	Some PS	15-29	NA
2000	Employed,	ON	Male	70	Yes	15	40	HS Dropout	45-59	31200
2000	Employed,	ON	Male	177	NA	NA	40	HS Grad	45-59	NA
2000	Employed,	ON	Female	162	Yes	28	28	Some PS	30-44	40768
2000	Employed,	QC	Male	14	No	6.9	17	Some PS	15-29	6099.6
2000	Employed,	BC	Female	229	No	18	37.5	HS Grad	45-59	35100
2000	Employed,	ON	Female	3	Yes	13.01	37.5	Some PS	45-59	25369.5
2000	Employed,	QC	Female	126	Yes	22	32	Some PS	45-59	36608
2000	Employed,	BC	Male	1	No	7.15	15	Some PS	15-29	5577
2000	Employed,	ON	Male	3	NA	NA	40	Some PS	30-44	NA
2000	Employed,	AB	Male	151	No	9.29	35	Some PS	45-59	16907.8
2000	Employed,	ON	Female	55	Yes	17.44	37.5	Ba or More	45-59	34008
2000	Employed,	QC	Female	240	Yes	16.2	35	HS Grad	45-59	29484
2000	Unemployed	BC	Female	NA	NA	NA	NA	Some PS	15-29	NA
2000	Employed,	BC	Male	19	Yes	16.48	35	Ba or More	15-29	29993.6
2000	Employed,	ON	Female	240	Yes	31.25	40	Ba or More	45-59	65000
2000	Employed,	AB	Male	14	NA	NA	3	HS Dropout	15-29	NA
2000	Unemployed	QC	Male	NA	NA	NA	NA	Some PS	30-44	NA
2000	Employed,	ON	Male	131	No	14	40	Some PS	30-44	29120
2000	Employed,	AB	Female	2	No	6.25	12	HS Dropout	15-29	3900
2000	Employed,	ON	Female	34	No	11.59	36.5	Some PS	15-29	21997.82
2000	Employed,	QC	Male	3	No	20	40	HS Grad	15-29	41600
2000	Employed,	AB	Female	192	No	9.62	24	HS Grad	30-44	12005.76
2000	Employed,	ON	Female	15	No	9	39	Some PS	15-29	18252
2000	Employed,	ON	Female	240	Yes	16	36	Some PS	45-59	29952
2000	Employed,	ON	Male	159	NA	NA	50	Some PS	30-44	NA
2000	Employed,	ON	Female	67	Yes	13.75	30	HS Grad	15-29	21450
2000	Employed,	AB	Female	9	No	6.5	39	HS Dropout	30-44	13182
2000	Employed,	ON	Male	68	Yes	14.12	40	HS Dropout	30-44	29369.6
2000	Employed,	AB	Male	28	No	15	40	Some PS	15-29	31200
2000	Employed,	ON	Female	56	NA	NA	27	Some PS	15-29	NA
2000	Employed,	ON	Male	154	NA	NA	50	Some PS	30-44	NA
2000	Employed,	BC	Female	96	No	13.79	20	Some PS	45-59	14341.6
2000	Employed,	AB	Female	18	No	7.5	40	HS Grad	15-29	15600
2000	Employed,	ON	Male	17	No	15	40	Some PS	45-59	31200
2000	Employed,	ON	Male	42	No	37.5	40	Ba or More	60+	78000
2000	Employed,	QC	Male	114	NA	NA	80	HS Dropout	30-44	NA
2000	Employed,	BC	Female	149	Yes	25	36	Some PS	30-44	46800
2000	Employed,	QC	Female	46	Yes	7.29	28	Some PS	15-29	10614.24
2000	Employed,	AB	Male	43	No	23	40	HS Grad	30-44	47840
2000	Employed,	ON	Male	136	No	9.35	40	Ba or More	30-44	19448
2000	Employed,	QC	Male	157	NA	NA	40	HS Dropout	60+	NA
2000	Employed,	AB	Male	240	Yes	15	40	HS Dropout	30-44	31200
2000	Employed,	QC	Female	6	No	9	40	Some PS	30-44	18720
2000	Employed,	QC	Male	23	No	17.31	40	Some PS	30-44	36004.8
2000	Employed,	QC	Male	85	Yes	15.28	38	HS Dropout	30-44	30193.28
2000	Employed,	BC	Male	75	NA	NA	40	Some PS	30-44	NA
2000	Unemployed	ON	Female	NA	NA	NA	NA	Some PS	30-44	NA
2000	Employed,	AB	Female	119	NA	NA	44	Ba or More	30-44	NA
2000	Employed,	QC	Male	213	NA	NA	40	HS Grad	30-44	NA
2000	Employed,	QC	Female	129	No	10.81	37	Some PS	30-44	20798.44
2000	Employed,	ON	Male	240	No	23	44	HS Dropout	45-59	52624
2000	Employed,	ON	Female	240	No	22.05	37.5	Some PS	45-59	42997.5
2000	Employed,	BC	Female	212	Yes	21.15	35	HS Grad	45-59	38493
2000	Employed,	ON	Female	240	Yes	13.85	40	HS Dropout	45-59	28808
2000	Employed,	ON	Female	131	Yes	20.17	40	Some PS	45-59	41953.6
2000	Employed,	QC	Female	24	No	23.5	45	Some PS	30-44	54990
2000	Employed,	AB	Female	240	No	18.2	24	Some PS	45-59	22713.6
2000	Employed,	ON	Female	44	No	11.96	40	Some PS	30-44	24876.8
2000	Employed,	ON	Female	240	Yes	15.31	37.5	HS Grad	30-44	29854.5
2000	Employed,	QC	Female	3	Yes	31	13.5	Some PS	45-59	21762
2000	Employed,	BC	Female	36	NA	NA	45	Some PS	45-59	NA
2000	Employed,	ON	Male	23	No	11.25	40	Some PS	30-44	23400
2000	Employed,	ON	Female	9	No	10	40	Some PS	30-44	20800
2000	Unemployed	ON	Female	NA	NA	NA	NA	Ba or More	45-59	NA
2000	Employed,	ON	Female	57	No	21.98	35	Some PS	30-44	40003.6
2000	Employed,	AB	Male	62	No	39.21	38	Ba or More	30-44	77478.96
2000	Employed,	ON	Female	100	No	29.71	40	Some PS	30-44	61796.8
2000	Employed,	AB	Female	18	No	11	40	HS Grad	30-44	22880
2000	Employed,	ON	Female	80	No	8.6	25	HS Grad	30-44	11180
2000	Employed,	ON	Male	218	NA	NA	15	HS Grad	60+	NA
2000	Employed,	QC	Female	15	NA	NA	70	Some PS	45-59	NA
2000	Employed,	ON	Female	20	No	8	25	Some PS	30-44	10400
2000	Employed,	ON	Male	27	No	38.46	37.5	Ba or More	30-44	74997
2000	Employed,	ON	Male	201	Yes	20	40	Ba or More	45-59	41600
2000	Employed,	QC	Male	13	No	8	40	HS Grad	45-59	16640
2000	Unemployed	BC	Male	NA	NA	NA	NA	Some PS	30-44	NA
2000	Employed,	AB	Male	67	No	9.5	40	Some PS	30-44	19760
2000	Employed,	QC	Female	6	No	8.3	35	Some PS	45-59	15106
2000	Employed,	ON	Male	240	No	34.07	35	Ba or More	60+	62007.4
2000	Employed,	QC	Male	175	No	23.85	50	Ba or More	45-59	62010
2000	Employed,	AB	Male	81	No	14.42	6	Some PS	45-59	4499.04
2000	Employed,	QC	Male	6	No	12	40	HS Dropout	15-29	24960
2000	Employed,	QC	Female	183	NA	NA	35	Some PS	30-44	NA
2000	Employed,	ON	Female	139	NA	NA	60	Ba or More	45-59	NA
2000	Employed,	ON	Female	22	No	8	6	HS Dropout	15-29	2496
2000	Employed,	BC	Male	165	Yes	38.46	35	Ba or More	45-59	69997.2
2000	Employed,	QC	Male	28	Yes	20.88	35	Some PS	30-44	38001.6
2000	Employed,	QC	Female	240	No	10	22	HS Grad	30-44	11440
2000	Employed,	QC	Male	6	No	13.5	40	Some PS	15-29	28080
2000	Employed,	ON	Female	240	No	19	37.5	Some PS	45-59	37050
2000	Employed,	ON	Female	3	Yes	26.79	37.5	Ba or More	30-44	52240.5
2000	Unemployed	QC	Male	NA	NA	NA	NA	HS Grad	30-44	NA
2000	Employed,	BC	Male	14	No	8.65	40	Ba or More	45-59	17992
2000	Employed,	AB	Male	15	NA	NA	40	Some PS	30-44	NA
2000	Employed,	ON	Male	117	No	27.5	35	Some PS	30-44	50050
2000	Employed,	BC	Female	31	No	50	2	Ba or More	60+	5200
2000	Employed,	ON	Female	16	NA	NA	40	HS Dropout	30-44	NA
2000	Employed,	AB	Female	230	No	15.18	30	Some PS	30-44	23680.8
2000	Employed,	ON	Female	3	Yes	10.5	40	HS Grad	30-44	21840
2000	Employed,	QC	Male	11	Yes	12.5	40	HS Grad	30-44	26000
2000	Employed,	ON	Male	2	No	13	40	HS Grad	15-29	27040
2000	Employed,	ON	Male	55	NA	NA	8	HS Dropout	15-29	NA
2000	Employed,	BC	Male	6	No	7.5	12	Some PS	15-29	4680
2000	Employed,	BC	Male	27	NA	NA	40	Some PS	30-44	NA
2000	Employed,	AB	Female	5	No	15.38	37.5	Ba or More	15-29	29991
2000	Employed,	ON	Male	144	No	16.03	60	Ba or More	30-44	50013.6
2000	Employed,	AB	Female	63	No	11.5	40	HS Grad	30-44	23920
2000	Employed,	AB	Male	16	No	16	42	Some PS	30-44	34944
2000	Employed,	BC	Male	61	Yes	23.1	35	Some PS	45-59	42042
2000	Employed,	AB	Male	5	No	7	45	HS Dropout	15-29	16380
2000	Employed,	AB	Female	233	No	10.89	40	HS Grad	60+	22651.2
2000	Employed,	ON	Female	65	Yes	10.99	35	Some PS	45-59	20001.8
2000	Employed,	ON	Male	7	No	7.9	12	HS Dropout	15-29	4929.6
2000	Employed,	QC	Male	13	No	7.25	40	HS Grad	15-29	15080
2000	Employed,	ON	Male	103	No	24.04	40	HS Dropout	60+	50003.2
2000	Employed,	QC	Female	9	No	10	30	Some PS	30-44	15600
2000	Employed,	ON	Male	79	NA	NA	60	Some PS	30-44	NA
2000	Employed,	ON	Female	10	No	7	19.5	HS Dropout	15-29	7098
2000	Employed,	BC	Male	19	NA	NA	40	HS Dropout	30-44	NA
2000	Employed,	BC	Male	38	Yes	14.42	40	HS Grad	30-44	29993.6
2000	Employed,	QC	Female	6	NA	NA	50	HS Dropout	15-29	NA
2000	Employed,	AB	Female	36	No	6	30	Some PS	45-59	9360
2000	Employed,	ON	Female	43	No	8.91	12	Ba or More	15-29	5559.84
2000	Employed,	QC	Female	154	No	8.33	30	Some PS	15-29	12994.8
2000	Employed,	BC	Male	236	Yes	26	40	Some PS	45-59	54080
2000	Employed,	QC	Male	212	Yes	27.47	35	Ba or More	30-44	49995.4
2000	Employed,	QC	Male	135	NA	NA	40	Some PS	45-59	NA
2000	Employed,	QC	Male	33	No	9	40	Some PS	15-29	18720
2000	Employed,	ON	Female	1	No	6	50	Some PS	30-44	15600
2000	Employed,	ON	Female	55	Yes	15	32	HS Grad	30-44	24960
2000	Employed,	ON	Female	13	No	10.22	40	Ba or More	15-29	21257.6
2000	Employed,	ON	Female	240	No	29	38	Some PS	45-59	57304
2000	Employed,	QC	Male	99	NA	NA	60	Ba or More	30-44	NA
2000	Employed,	BC	Male	240	Yes	28	42	HS Grad	45-59	61152
2000	Employed,	QC	Male	67	Yes	9	10	Some PS	15-29	4680
2000	Employed,	QC	Male	3	No	8.75	40	HS Grad	15-29	18200
2000	Employed,	ON	Male	21	No	10.65	50	HS Grad	30-44	27690
2000	Employed,	ON	Male	161	Yes	21	40	Some PS	30-44	43680
2000	Employed,	QC	Male	3	No	7	40	HS Grad	15-29	14560
2000	Employed,	ON	Male	4	NA	NA	20	Some PS	30-44	NA
2000	Employed,	AB	Female	31	No	6	38.8	Some PS	15-29	12105.6
2000	Employed,	QC	Male	155	Yes	21.98	40	HS Dropout	45-59	45718.4
2000	Employed,	ON	Female	87	Yes	16	40	HS Dropout	30-44	33280
2000	Employed,	QC	Female	8	No	12	30	Ba or More	15-29	18720
2000	Employed,	BC	Female	7	NA	NA	72	Ba or More	30-44	NA
2000	Employed,	QC	Female	123	Yes	30.77	37.5	Ba or More	30-44	60001.5
2000	Employed,	QC	Female	131	NA	NA	35	HS Grad	45-59	NA
2000	Employed,	QC	Female	5	No	12.5	15	Some PS	15-29	9750
2000	Employed,	ON	Male	4	No	15	40	HS Grad	30-44	31200
2000	Employed,	BC	Male	3	No	10	30	HS Dropout	30-44	15600
2000	Employed,	QC	Female	18	No	9	25	Some PS	15-29	11700
2000	Employed,	QC	Male	4	No	6.9	14	Some PS	15-29	5023.2
2000	Employed,	BC	Male	236	NA	NA	65	Some PS	45-59	NA
2000	Employed,	QC	Female	4	No	13.13	40	Ba or More	60+	27310.4
2000	Employed,	BC	Female	149	Yes	16.47	37.5	HS Dropout	45-59	32116.5
2000	Employed,	QC	Male	203	No	23.31	37.5	Some PS	30-44	45454.5
2000	Employed,	ON	Male	154	No	25.64	37.5	Some PS	30-44	49998
2000	Employed,	ON	Male	6	Yes	25	40	HS Grad	30-44	52000
2000	Employed,	QC	Male	22	Yes	13.07	37.5	HS Grad	30-44	25486.5
2000	Employed,	ON	Male	61	No	31.25	40	Some PS	30-44	65000
2000	Employed,	ON	Male	240	Yes	28	40	Some PS	45-59	58240
2000	Employed,	ON	Female	3	No	11.8	25	Ba or More	30-44	15340
2000	Employed,	ON	Male	71	No	13	40	HS Grad	30-44	27040
2000	Employed,	QC	Male	113	No	12.21	45	Some PS	30-44	28571.4
2000	Employed,	BC	Male	10	No	7.15	40	Ba or More	15-29	14872
2000	Employed,	ON	Female	43	Yes	21.63	40	Ba or More	30-44	44990.4
2000	Employed,	ON	Male	190	No	38.46	40	Ba or More	30-44	79996.8
2000	Employed,	QC	Female	29	NA	NA	50	Some PS	30-44	NA
2000	Employed,	ON	Female	174	No	10.93	19	HS Grad	45-59	10798.84
2000	Employed,	ON	Female	14	No	14.42	40	HS Grad	30-44	29993.6
2000	Employed,	ON	Male	18	No	18.03	48	HS Dropout	30-44	45002.88
2000	Employed,	ON	Female	113	No	8.08	40	Ba or More	30-44	16806.4
2000	Employed,	QC	Female	131	NA	NA	28	Some PS	30-44	NA
2000	Employed,	ON	Female	128	No	37.44	37.5	Some PS	15-29	73008
2000	Employed,	QC	Female	46	No	8.25	16	Some PS	15-29	6864
2000	Employed,	BC	Male	143	Yes	23.3	35.5	HS Grad	30-44	43011.8
2000	Employed,	ON	Male	169	NA	NA	50	Ba or More	30-44	NA
2000	Employed,	ON	Female	33	NA	NA	27	HS Dropout	45-59	NA
2000	Employed,	AB	Female	3	No	13.33	15	Some PS	45-59	10397.4
2000	Employed,	QC	Female	9	No	6.9	13	HS Dropout	15-29	4664.4
2000	Employed,	BC	Male	6	No	13	45	Some PS	15-29	30420
2000	Employed,	QC	Male	202	Yes	20.38	40	Some PS	30-44	42390.4
2000	Unemployed	QC	Male	NA	NA	NA	NA	Some PS	15-29	NA
2000	Employed,	QC	Male	240	Yes	8.33	40	HS Grad	30-44	17326.4
2000	Employed,	QC	Female	240	Yes	21	38	HS Dropout	45-59	41496
2000	Employed,	QC	Female	49	No	6.9	18	Some PS	45-59	6458.4
2000	Employed,	ON	Female	60	No	15.69	40	HS Grad	30-44	32635.2
2000	Employed,	QC	Male	60	No	14.5	42	Some PS	45-59	31668
2000	Unemployed	QC	Male	NA	NA	NA	NA	HS Dropout	60+	NA
2000	Employed,	QC	Male	240	Yes	30.22	35	Ba or More	45-59	55000.4
2000	Employed,	ON	Male	143	No	22.6	40	Some PS	45-59	47008
2000	Employed,	QC	Male	91	No	15.5	45	Some PS	30-44	36270
2000	Employed,	ON	Female	240	No	21.83	37	Some PS	45-59	42000.92
2000	Employed,	ON	Male	230	No	47.12	40	Ba or More	45-59	98009.6
